F,FoS,Sy,d
1130,2,215,4
1130,2,290,4
1130,2,275,4
1130,3,415,4
1130,3,360,4
1130,3,215,5
1130,3,290,4
1130,3,275,4
1140,1,415,2
1140,1,360,2.5
1140,1,215,3
1140,1,290,2.5
1140,1,275,2.5
1140,2,415,3
1140,2,360,3
1140,2,215,4
1140,2,290,4
1140,2,275,4
1140,3,415,4
1140,3,360,4
1140,3,215,5
1140,3,290,4
1140,3,275,4
1150,1,415,2
1150,1,360,2.5
1150,1,215,3
1150,1,290,2.5
1150,1,275,2.5
1150,2,415,3
1150,2,360,3
1150,2,215,4
1150,2,290,4
1150,2,275,4
1150,3,415,4
1150,3,360,4
1150,3,215,5
1150,3,290,4
1150,3,275,4
1160,1,415,2
1160,1,360,2.5
1160,1,215,3
1160,1,290,2.5
1160,1,275,2.5
1160,2,415,3
1160,2,360,3
1160,2,215,4
1160,2,290,4
1160,2,275,4
1160,3,415,4
1160,3,360,4
1160,3,215,5
1160,3,290,4
1160,3,275,5
1170,1,415,2
1170,1,360,2.5
1170,1,215,3
1170,1,290,2.5
1170,1,275,2.5
1170,2,415,3
1170,2,360,3
1170,2,215,4
1170,2,290,4
1170,2,275,4
1170,3,415,4
1170,3,360,4
1170,3,215,5
1170,3,290,4
1170,3,275,5
1180,1,415,2
1180,1,360,2.5
1180,1,215,3
1180,1,290,2.5
1180,1,275,2.5
1180,2,415,3
1180,2,360,3
1180,2,215,4
1180,2,290,4
1180,2,275,4
1180,3,415,4
1180,3,360,4
1180,3,215,5
1180,3,290,4
1180,3,275,5
1190,1,415,2
1190,1,360,2.5
1190,1,215,3
1190,1,290,2.5
1190,1,275,2.5
1190,2,415,3
1190,2,360,3
1190,2,215,4
1190,2,290,4
1190,2,275,4
1190,3,415,4
1190,3,360,4
1190,3,215,5
1190,3,290,4
1190,3,275,5
1200,1,415,2
1200,1,360,2.5
1200,1,215,3
1200,1,290,2.5
1200,1,275,2.5
1200,2,415,3
1200,2,360,3
1200,2,215,4
1200,2,290,4
1200,2,275,4
1200,3,415,4
1200,3,360,4
1200,3,215,5
1200,3,290,4
1200,3,275,5
1210,1,415,2
1210,1,360,2.5
1210,1,215,3
1210,1,290,2.5
1210,1,275,2.5
1210,2,415,3
1210,2,360,3
1210,2,215,4
1210,2,290,4
1210,2,275,4
1210,3,415,4
1210,3,360,4
1210,3,215,5
1210,3,290,4
1210,3,275,5
1220,1,415,2
1220,1,360,2.5
1220,1,215,3
1220,1,290,2.5
1220,1,275,2.5
1220,2,415,3
1220,2,360,3
1220,2,215,4
1220,2,290,4
1220,2,275,4
1220,3,415,4
1220,3,360,4
1220,3,215,5
1220,3,290,5
1220,3,275,5
1230,1,415,2
1230,1,360,2.5
1230,1,215,3
1230,1,290,2.5
1230,1,275,2.5
1230,2,415,3
1230,2,360,3
1230,2,215,4
1230,2,290,4
1230,2,275,4
1230,3,415,4
1230,3,360,4
1230,3,215,5
1230,3,290,5
1230,3,275,5
1240,1,415,2
1240,1,360,2.5
1240,1,215,3
1240,1,290,2.5
1240,1,275,2.5
1240,2,415,3
1240,2,360,3
1240,2,215,4
1240,2,290,4
1240,2,275,4
1240,3,415,4
1240,3,360,4
1240,3,215,5
1240,3,290,5
1240,3,275,5
1250,1,415,2
1250,1,360,2.5
1250,1,215,3
1250,1,290,2.5
1250,1,275,2.5
1250,2,415,3
1250,2,360,3
1250,2,215,4
1250,2,290,4
1250,2,275,4
1250,3,415,4
1250,3,360,4
1250,3,215,5
1250,3,290,5
1250,3,275,5
1260,1,415,2
1260,1,360,2.5
1260,1,215,3
1260,1,290,2.5
1260,1,275,2.5
1260,2,415,3
1260,2,360,3
1260,2,215,4
1260,2,290,4
1260,2,275,4
1260,3,415,4
1260,3,360,4
1260,3,215,5
1260,3,290,5
1260,3,275,5
1270,1,415,2
1270,1,360,2.5
1270,1,215,3
1270,1,290,2.5
1270,1,275,2.5
1270,2,415,3
1270,2,360,3
1270,2,215,4
1270,2,290,4
1270,2,275,4
1270,3,415,4
1270,3,360,4
1270,3,215,5
1270,3,290,5
1270,3,275,5
1280,1,415,2
1280,1,360,2.5
1280,1,215,3
1280,1,290,2.5
1280,1,275,2.5
1280,2,415,3
1280,2,360,4
1280,2,215,4
1280,2,290,4
1280,2,275,4
1280,3,415,4
1280,3,360,4
1280,3,215,5
1280,3,290,5
1280,3,275,5
1290,1,415,2
1290,1,360,2.5
1290,1,215,3
1290,1,290,2.5
1290,1,275,2.5
1290,2,415,3
1290,2,360,4
1290,2,215,4
1290,2,290,4
1290,2,275,4
1290,3,415,4
1290,3,360,4
1290,3,215,5
1290,3,290,5
1290,3,275,5
1300,1,415,2
1300,1,360,2.5
1300,1,215,3
1300,1,290,2.5
1300,1,275,2.5
1300,2,415,3
1300,2,360,4
1300,2,215,4
1300,2,290,4
1300,2,275,4
1300,3,415,4
1300,3,360,4
1300,3,215,5
1300,3,290,5
1300,3,275,5
1310,1,415,2.5
1310,1,360,2.5
1310,1,215,3
1310,1,290,2.5
1310,1,275,2.5
1310,2,415,3
1310,2,360,4
1310,2,215,4
1310,2,290,4
1310,2,275,4
1310,3,415,4
1310,3,360,4
1310,3,215,5
1310,3,290,5
1310,3,275,5
1320,1,415,2.5
1320,1,360,2.5
1320,1,215,3
1320,1,290,2.5
1320,1,275,2.5
1320,2,415,3
1320,2,360,4
1320,2,215,4
1320,2,290,4
1320,2,275,4
1320,3,415,4
1320,3,360,4
1320,3,215,5
1320,3,290,5
1320,3,275,5
1330,1,415,2.5
1330,1,360,2.5
1330,1,215,3
1330,1,290,2.5
1330,1,275,2.5
1330,2,415,3
1330,2,360,4
1330,2,215,4
1330,2,290,4
1330,2,275,4
1330,3,415,4
1330,3,360,4
1330,3,215,5
1330,3,290,5
1330,3,275,5
1340,1,415,2.5
1340,1,360,2.5
1340,1,215,3
1340,1,290,2.5
1340,1,275,2.5
1340,2,415,3
1340,2,360,4
1340,2,215,4
1340,2,290,4
1340,2,275,4
1340,3,415,4
1340,3,360,4
1340,3,215,5
1340,3,290,5
1340,3,275,5
1350,1,415,2.5
1350,1,360,2.5
1350,1,215,3
1350,1,290,2.5
1350,1,275,3
1350,2,415,3
1350,2,360,4
1350,2,215,4
1350,2,290,4
1350,2,275,4
1350,3,415,4
1350,3,360,4
1350,3,215,5
1350,3,290,5
1350,3,275,5
1360,1,415,2.5
1360,1,360,2.5
1360,1,215,3
1360,1,290,2.5
1360,1,275,3
1360,2,415,3
1360,2,360,4
1360,2,215,5
1360,2,290,4
1360,2,275,4
1360,3,415,4
1360,3,360,4
1360,3,215,5
1360,3,290,5
1360,3,275,5
1370,1,415,2.5
1370,1,360,2.5
1370,1,215,3
1370,1,290,2.5
1370,1,275,3
1370,2,415,3
1370,2,360,4
1370,2,215,5
1370,2,290,4
1370,2,275,4
1370,3,415,4
1370,3,360,4
1370,3,215,5
1370,3,290,5
1370,3,275,5
1380,1,415,2.5
1380,1,360,2.5
1380,1,215,3
1380,1,290,2.5
1380,1,275,3
1380,2,415,3
1380,2,360,4
1380,2,215,5
1380,2,290,4
1380,2,275,4
1380,3,415,4
1380,3,360,4
1380,3,215,5
1380,3,290,5
1380,3,275,5
1390,1,415,2.5
1390,1,360,2.5
1390,1,215,3
1390,1,290,2.5
1390,1,275,3
1390,2,415,3
1390,2,360,4
1390,2,215,5
1390,2,290,4
1390,2,275,4
1390,3,415,4
1390,3,360,4
1390,3,215,5
1390,3,290,5
1390,3,275,5
1400,1,415,2.5
1400,1,360,2.5
1400,1,215,3
1400,1,290,2.5
1400,1,275,3
1400,2,415,3
1400,2,360,4
1400,2,215,5
1400,2,290,4
1400,2,275,4
1400,3,415,4
1400,3,360,4
1400,3,215,5
1400,3,290,5
1400,3,275,5
1410,1,415,2.5
1410,1,360,2.5
1410,1,215,3
1410,1,290,2.5
1410,1,275,3
1410,2,415,3
1410,2,360,4
1410,2,215,5
1410,2,290,4
1410,2,275,4
1410,3,415,4
1410,3,360,4
1410,3,215,6
1410,3,290,5
1410,3,275,5
1420,1,415,2.5
1420,1,360,2.5
1420,1,215,3
1420,1,290,2.5
1420,1,275,3
1420,2,415,3
1420,2,360,4
1420,2,215,5
1420,2,290,4
1420,2,275,4
1420,3,415,4
1420,3,360,4
1420,3,215,6
1420,3,290,5
1420,3,275,5
1430,1,415,2.5
1430,1,360,2.5
1430,1,215,3
1430,1,290,3
1430,1,275,3
1430,2,415,3
1430,2,360,4
1430,2,215,5
1430,2,290,4
1430,2,275,4
1430,3,415,4
1430,3,360,4
1430,3,215,6
1430,3,290,5
1430,3,275,5
1440,1,415,2.5
1440,1,360,2.5
1440,1,215,3
1440,1,290,3
1440,1,275,3
1440,2,415,3
1440,2,360,4
1440,2,215,5
1440,2,290,4
1440,2,275,4
1440,3,415,4
1440,3,360,4
1440,3,215,6
1440,3,290,5
1440,3,275,5
1450,1,415,2.5
1450,1,360,2.5
1450,1,215,3
1450,1,290,3
1450,1,275,3
1450,2,415,3
1450,2,360,4
1450,2,215,5
1450,2,290,4
1450,2,275,4
1450,3,415,4
1450,3,360,4
1450,3,215,6
1450,3,290,5
1450,3,275,5
1460,1,415,2.5
1460,1,360,2.5
1460,1,215,3
1460,1,290,3
1460,1,275,3
1460,2,415,3
1460,2,360,4
1460,2,215,5
1460,2,290,4
1460,2,275,4
1460,3,415,4
1460,3,360,4
1460,3,215,6
1460,3,290,5
1460,3,275,5
1470,1,415,2.5
1470,1,360,2.5
1470,1,215,3
1470,1,290,3
1470,1,275,3
1470,2,415,4
1470,2,360,4
1470,2,215,5
1470,2,290,4
1470,2,275,4
1470,3,415,4
1470,3,360,4
1470,3,215,6
1470,3,290,5
1470,3,275,5
1480,1,415,2.5
1480,1,360,2.5
1480,1,215,3
1480,1,290,3
1480,1,275,3
1480,2,415,4
1480,2,360,4
1480,2,215,5
1480,2,290,4
1480,2,275,4
1480,3,415,4
1480,3,360,4
1480,3,215,6
1480,3,290,5
1480,3,275,5
1490,1,415,2.5
1490,1,360,2.5
1490,1,215,3
1490,1,290,3
1490,1,275,3
1490,2,415,4
1490,2,360,4
1490,2,215,5
1490,2,290,4
1490,2,275,4
1490,3,415,4
1490,3,360,4
1490,3,215,6
1490,3,290,5
1490,3,275,5
1500,1,415,2.5
1500,1,360,2.5
1500,1,215,3
1500,1,290,3
1500,1,275,3
1500,2,415,4
1500,2,360,4
1500,2,215,5
1500,2,290,4
1500,2,275,4
1500,3,415,4
1500,3,360,4
1500,3,215,6
1500,3,290,5
1500,3,275,5
1510,1,415,2.5
1510,1,360,2.5
1510,1,215,3
1510,1,290,3
1510,1,275,3
1510,2,415,4
1510,2,360,4
1510,2,215,5
1510,2,290,4
1510,2,275,4
1510,3,415,4
1510,3,360,5
1510,3,215,6
1510,3,290,5
1510,3,275,5
1520,1,415,2.5
1520,1,360,2.5
1520,1,215,4
1520,1,290,3
1520,1,275,3
1520,2,415,4
1520,2,360,4
1520,2,215,5
1520,2,290,4
1520,2,275,4
1520,3,415,4
1520,3,360,5
1520,3,215,6
1520,3,290,5
1520,3,275,5
1530,1,415,2.5
1530,1,360,2.5
1530,1,215,4
1530,1,290,3
1530,1,275,3
1530,2,415,4
1530,2,360,4
1530,2,215,5
1530,2,290,4
1530,2,275,4
1530,3,415,4
1530,3,360,5
1530,3,215,6
1530,3,290,5
1530,3,275,5
1540,1,415,2.5
1540,1,360,2.5
1540,1,215,4
1540,1,290,3
1540,1,275,3
1540,2,415,4
1540,2,360,4
1540,2,215,5
1540,2,290,4
1540,2,275,4
1540,3,415,4
1540,3,360,5
1540,3,215,6
1540,3,290,5
1540,3,275,5
1550,1,415,2.5
1550,1,360,2.5
1550,1,215,4
1550,1,290,3
1550,1,275,3
1550,2,415,4
1550,2,360,4
1550,2,215,5
1550,2,290,4
1550,2,275,4
1550,3,415,4
1550,3,360,5
1550,3,215,6
1550,3,290,5
1550,3,275,5
1560,1,415,2.5
1560,1,360,2.5
1560,1,215,4
1560,1,290,3
1560,1,275,3
1560,2,415,4
1560,2,360,4
1560,2,215,5
1560,2,290,4
1560,2,275,4
1560,3,415,4
1560,3,360,5
1560,3,215,6
1560,3,290,5
1560,3,275,5
1570,1,415,2.5
1570,1,360,2.5
1570,1,215,4
1570,1,290,3
1570,1,275,3
1570,2,415,4
1570,2,360,4
1570,2,215,5
1570,2,290,4
1570,2,275,4
1570,3,415,4
1570,3,360,5
1570,3,215,6
1570,3,290,5
1570,3,275,5
1580,1,415,2.5
1580,1,360,2.5
1580,1,215,4
1580,1,290,3
1580,1,275,3
1580,2,415,4
1580,2,360,4
1580,2,215,5
1580,2,290,4
1580,2,275,4
1580,3,415,4
1580,3,360,5
1580,3,215,6
1580,3,290,5
1580,3,275,5
1590,1,415,2.5
1590,1,360,2.5
1590,1,215,4
1590,1,290,3
1590,1,275,3
1590,2,415,4
1590,2,360,4
1590,2,215,5
1590,2,290,4
1590,2,275,4
1590,3,415,4
1590,3,360,5
1590,3,215,6
1590,3,290,5
1590,3,275,5
1600,1,415,2.5
1600,1,360,2.5
1600,1,215,4
1600,1,290,3
1600,1,275,3
1600,2,415,4
1600,2,360,4
1600,2,215,5
1600,2,290,4
1600,2,275,4
1600,3,415,4
1600,3,360,5
1600,3,215,6
1600,3,290,5
1600,3,275,5
1610,1,415,2.5
1610,1,360,2.5
1610,1,215,4
1610,1,290,3
1610,1,275,3
1610,2,415,4
1610,2,360,4
1610,2,215,5
1610,2,290,4
1610,2,275,4
1610,3,415,4
1610,3,360,5
1610,3,215,6
1610,3,290,5
1610,3,275,5
1620,1,415,2.5
1620,1,360,2.5
1620,1,215,4
1620,1,290,3
1620,1,275,3
1620,2,415,4
1620,2,360,4
1620,2,215,5
1620,2,290,4
1620,2,275,4
1620,3,415,4
1620,3,360,5
1620,3,215,6
1620,3,290,5
1620,3,275,5
1630,1,415,2.5
1630,1,360,2.5
1630,1,215,4
1630,1,290,3
1630,1,275,3
1630,2,415,4
1630,2,360,4
1630,2,215,5
1630,2,290,4
1630,2,275,4
1630,3,415,4
1630,3,360,5
1630,3,215,6
1630,3,290,5
1630,3,275,5
1640,1,415,2.5
1640,1,360,2.5
1640,1,215,4
1640,1,290,3
1640,1,275,3
1640,2,415,4
1640,2,360,4
1640,2,215,5
1640,2,290,4
1640,2,275,4
1640,3,415,4
1640,3,360,5
1640,3,215,6
1640,3,290,5
1640,3,275,5
1650,1,415,2.5
1650,1,360,2.5
1650,1,215,4
1650,1,290,3
1650,1,275,3
1650,2,415,4
1650,2,360,4
1650,2,215,5
1650,2,290,4
1650,2,275,4
1650,3,415,4
1650,3,360,5
1650,3,215,6
1650,3,290,5
1650,3,275,5
1660,1,415,2.5
1660,1,360,2.5
1660,1,215,4
1660,1,290,3
1660,1,275,3
1660,2,415,4
1660,2,360,4
1660,2,215,5
1660,2,290,4
1660,2,275,4
1660,3,415,4
1660,3,360,5
1660,3,215,6
1660,3,290,5
1660,3,275,5
1670,1,415,2.5
1670,1,360,2.5
1670,1,215,4
1670,1,290,3
1670,1,275,3
1670,2,415,4
1670,2,360,4
1670,2,215,5
1670,2,290,4
1670,2,275,4
1670,3,415,4
1670,3,360,5
1670,3,215,6
1670,3,290,5
1670,3,275,5
1680,1,415,2.5
1680,1,360,2.5
1680,1,215,4
1680,1,290,3
1680,1,275,3
1680,2,415,4
1680,2,360,4
1680,2,215,5
1680,2,290,4
1680,2,275,4
1680,3,415,4
1680,3,360,5
1680,3,215,6
1680,3,290,5
1680,3,275,5
1690,1,415,2.5
1690,1,360,2.5
1690,1,215,4
1690,1,290,3
1690,1,275,3
1690,2,415,4
1690,2,360,4
1690,2,215,5
1690,2,290,4
1690,2,275,4
1690,3,415,4
1690,3,360,5
1690,3,215,6
1690,3,290,5
1690,3,275,5
1700,1,415,2.5
1700,1,360,2.5
1700,1,215,4
1700,1,290,3
1700,1,275,3
1700,2,415,4
1700,2,360,4
1700,2,215,5
1700,2,290,4
1700,2,275,4
1700,3,415,4
1700,3,360,5
1700,3,215,6
1700,3,290,5
1700,3,275,5
1710,1,415,2.5
1710,1,360,2.5
1710,1,215,4
1710,1,290,3
1710,1,275,3
1710,2,415,4
1710,2,360,4
1710,2,215,5
1710,2,290,4
1710,2,275,4
1710,3,415,4
1710,3,360,5
1710,3,215,6
1710,3,290,5
1710,3,275,5
1720,1,415,2.5
1720,1,360,2.5
1720,1,215,4
1720,1,290,3
1720,1,275,3
1720,2,415,4
1720,2,360,4
1720,2,215,5
1720,2,290,4
1720,2,275,4
1720,3,415,4
1720,3,360,5
1720,3,215,6
1720,3,290,5
1720,3,275,5
1730,1,415,2.5
1730,1,360,2.5
1730,1,215,4
1730,1,290,3
1730,1,275,3
1730,2,415,4
1730,2,360,4
1730,2,215,5
1730,2,290,4
1730,2,275,5
1730,3,415,4
1730,3,360,5
1730,3,215,6
1730,3,290,5
1730,3,275,5
1740,1,415,2.5
1740,1,360,2.5
1740,1,215,4
1740,1,290,3
1740,1,275,3
1740,2,415,4
1740,2,360,4
1740,2,215,5
1740,2,290,4
1740,2,275,5
1740,3,415,5
1740,3,360,5
1740,3,215,6
1740,3,290,5
1740,3,275,5
1750,1,415,2.5
1750,1,360,2.5
1750,1,215,4
1750,1,290,3
1750,1,275,3
1750,2,415,4
1750,2,360,4
1750,2,215,5
1750,2,290,4
1750,2,275,5
1750,3,415,5
1750,3,360,5
1750,3,215,6
1750,3,290,5
1750,3,275,5
1760,1,415,2.5
1760,1,360,2.5
1760,1,215,4
1760,1,290,3
1760,1,275,3
1760,2,415,4
1760,2,360,4
1760,2,215,5
1760,2,290,4
1760,2,275,5
1760,3,415,5
1760,3,360,5
1760,3,215,6
1760,3,290,5
1760,3,275,5
1770,1,415,2.5
1770,1,360,3
1770,1,215,4
1770,1,290,3
1770,1,275,3
1770,2,415,4
1770,2,360,4
1770,2,215,5
1770,2,290,4
1770,2,275,5
1770,3,415,5
1770,3,360,5
1770,3,215,6
1770,3,290,5
1770,3,275,5
1780,1,415,2.5
1780,1,360,3
1780,1,215,4
1780,1,290,3
1780,1,275,3
1780,2,415,4
1780,2,360,4
1780,2,215,5
1780,2,290,4
1780,2,275,5
1780,3,415,5
1780,3,360,5
1780,3,215,6
1780,3,290,5
1780,3,275,5
1790,1,415,2.5
1790,1,360,3
1790,1,215,4
1790,1,290,3
1790,1,275,3
1790,2,415,4
1790,2,360,4
1790,2,215,5
1790,2,290,4
1790,2,275,5
1790,3,415,5
1790,3,360,5
1790,3,215,6
1790,3,290,5
1790,3,275,5
1800,1,415,2.5
1800,1,360,3
1800,1,215,4
1800,1,290,3
1800,1,275,3
1800,2,415,4
1800,2,360,4
1800,2,215,5
1800,2,290,4
1800,2,275,5
1800,3,415,5
1800,3,360,5
1800,3,215,6
1800,3,290,5
1800,3,275,6
1810,1,415,2.5
1810,1,360,3
1810,1,215,4
1810,1,290,3
1810,1,275,3
1810,2,415,4
1810,2,360,4
1810,2,215,5
1810,2,290,4
1810,2,275,5
1810,3,415,5
1810,3,360,5
1810,3,215,6
1810,3,290,5
1810,3,275,6
1820,1,415,2.5
1820,1,360,3
1820,1,215,4
1820,1,290,3
1820,1,275,3
1820,2,415,4
1820,2,360,4
1820,2,215,5
1820,2,290,4
1820,2,275,5
1820,3,415,5
1820,3,360,5
1820,3,215,6
1820,3,290,5
1820,3,275,6
1830,1,415,2.5
1830,1,360,3
1830,1,215,4
1830,1,290,3
1830,1,275,3
1830,2,415,4
1830,2,360,4
1830,2,215,5
1830,2,290,5
1830,2,275,5
1830,3,415,5
1830,3,360,5
1830,3,215,6
1830,3,290,5
1830,3,275,6
1840,1,415,2.5
1840,1,360,3
1840,1,215,4
1840,1,290,3
1840,1,275,3
1840,2,415,4
1840,2,360,4
1840,2,215,5
1840,2,290,5
1840,2,275,5
1840,3,415,5
1840,3,360,5
1840,3,215,6
1840,3,290,5
1840,3,275,6
1850,1,415,2.5
1850,1,360,3
1850,1,215,4
1850,1,290,3
1850,1,275,3
1850,2,415,4
1850,2,360,4
1850,2,215,5
1850,2,290,5
1850,2,275,5
1850,3,415,5
1850,3,360,5
1850,3,215,6
1850,3,290,5
1850,3,275,6
1860,1,415,2.5
1860,1,360,3
1860,1,215,4
1860,1,290,3
1860,1,275,3
1860,2,415,4
1860,2,360,4
1860,2,215,5
1860,2,290,5
1860,2,275,5
1860,3,415,5
1860,3,360,5
1860,3,215,6
1860,3,290,5
1860,3,275,6
1870,1,415,2.5
1870,1,360,3
1870,1,215,4
1870,1,290,3
1870,1,275,3
1870,2,415,4
1870,2,360,4
1870,2,215,5
1870,2,290,5
1870,2,275,5
1870,3,415,5
1870,3,360,5
1870,3,215,6
1870,3,290,5
1870,3,275,6
1880,1,415,2.5
1880,1,360,3
1880,1,215,4
1880,1,290,3
1880,1,275,3
1880,2,415,4
1880,2,360,4
1880,2,215,5
1880,2,290,5
1880,2,275,5
1880,3,415,5
1880,3,360,5
1880,3,215,6
1880,3,290,5
1880,3,275,6
1890,1,415,2.5
1890,1,360,3
1890,1,215,4
1890,1,290,3
1890,1,275,3
1890,2,415,4
1890,2,360,4
1890,2,215,5
1890,2,290,5
1890,2,275,5
1890,3,415,5
1890,3,360,5
1890,3,215,6
1890,3,290,5
1890,3,275,6
1900,1,415,2.5
1900,1,360,3
1900,1,215,4
1900,1,290,3
1900,1,275,3
1900,2,415,4
1900,2,360,4
1900,2,215,5
1900,2,290,5
1900,2,275,5
1900,3,415,5
1900,3,360,5
1900,3,215,6
1900,3,290,6
1900,3,275,6
1910,1,415,2.5
1910,1,360,3
1910,1,215,4
1910,1,290,3
1910,1,275,3
1910,2,415,4
1910,2,360,4
1910,2,215,5
1910,2,290,5
1910,2,275,5
1910,3,415,5
1910,3,360,5
1910,3,215,6
1910,3,290,6
1910,3,275,6
1920,1,415,2.5
1920,1,360,3
1920,1,215,4
1920,1,290,3
1920,1,275,3
1920,2,415,4
1920,2,360,4
1920,2,215,5
1920,2,290,5
1920,2,275,5
1920,3,415,5
1920,3,360,5
1920,3,215,6
1920,3,290,6
1920,3,275,6
1930,1,415,2.5
1930,1,360,3
1930,1,215,4
1930,1,290,3
1930,1,275,3
1930,2,415,4
1930,2,360,4
1930,2,215,5
1930,2,290,5
1930,2,275,5
1930,3,415,5
1930,3,360,5
1930,3,215,6
1930,3,290,6
1930,3,275,6
1940,1,415,2.5
1940,1,360,3
1940,1,215,4
1940,1,290,3
1940,1,275,3
1940,2,415,4
1940,2,360,4
1940,2,215,5
1940,2,290,5
1940,2,275,5
1940,3,415,5
1940,3,360,5
1940,3,215,6
1940,3,290,6
1940,3,275,6
1950,1,415,2.5
1950,1,360,3
1950,1,215,4
1950,1,290,3
1950,1,275,4
1950,2,415,4
1950,2,360,4
1950,2,215,5
1950,2,290,5
1950,2,275,5
1950,3,415,5
1950,3,360,5
1950,3,215,6
1950,3,290,6
1950,3,275,6
1960,1,415,2.5
1960,1,360,3
1960,1,215,4
1960,1,290,3
1960,1,275,4
1960,2,415,4
1960,2,360,4
1960,2,215,5
1960,2,290,5
1960,2,275,5
1960,3,415,5
1960,3,360,5
1960,3,215,6
1960,3,290,6
1960,3,275,6
1970,1,415,2.5
1970,1,360,3
1970,1,215,4
1970,1,290,3
1970,1,275,4
1970,2,415,4
1970,2,360,4
1970,2,215,5
1970,2,290,5
1970,2,275,5
1970,3,415,5
1970,3,360,5
1970,3,215,6
1970,3,290,6
1970,3,275,6
1980,1,415,2.5
1980,1,360,3
1980,1,215,4
1980,1,290,3
1980,1,275,4
1980,2,415,4
1980,2,360,4
1980,2,215,5
1980,2,290,5
1980,2,275,5
1980,3,415,5
1980,3,360,5
1980,3,215,6
1980,3,290,6
1980,3,275,6
1990,1,415,2.5
1990,1,360,3
1990,1,215,4
1990,1,290,3
1990,1,275,4
1990,2,415,4
1990,2,360,4
1990,2,215,5
1990,2,290,5
1990,2,275,5
1990,3,415,5
1990,3,360,5
1990,3,215,6
1990,3,290,6
1990,3,275,6
2000,1,415,2.5
2000,1,360,3
2000,1,215,4
2000,1,290,3
2000,1,275,4
2000,2,415,4
2000,2,360,4
2000,2,215,5
2000,2,290,5
2000,2,275,5
2000,3,415,5
2000,3,360,5
2000,3,215,6
2000,3,290,6
2000,3,275,6
2010,1,415,2.5
2010,1,360,3
2010,1,215,4
2010,1,290,3
2010,1,275,4
2010,2,415,4
2010,2,360,4
2010,2,215,5
2010,2,290,5
2010,2,275,5
2010,3,415,5
2010,3,360,5
2010,3,215,6
2010,3,290,6
2010,3,275,6
2020,1,415,2.5
2020,1,360,3
2020,1,215,4
2020,1,290,3
2020,1,275,4
2020,2,415,4
2020,2,360,4
2020,2,215,5
2020,2,290,5
2020,2,275,5
2020,3,415,5
2020,3,360,5
2020,3,215,6
2020,3,290,6
2020,3,275,6
2030,1,415,2.5
2030,1,360,3
2030,1,215,4
2030,1,290,3
2030,1,275,4
2030,2,415,4
2030,2,360,4
2030,2,215,5
2030,2,290,5
2030,2,275,5
2030,3,415,5
2030,3,360,5
2030,3,215,8
2030,3,290,6
2030,3,275,6
2040,1,415,3
2040,1,360,3
2040,1,215,4
2040,1,290,3
2040,1,275,4
2040,2,415,4
2040,2,360,4
2040,2,215,5
2040,2,290,5
2040,2,275,5
2040,3,415,5
2040,3,360,5
2040,3,215,8
2040,3,290,6
2040,3,275,6
2050,1,415,3
2050,1,360,3
2050,1,215,4
2050,1,290,4
2050,1,275,4
2050,2,415,4
2050,2,360,4
2050,2,215,5
2050,2,290,5
2050,2,275,5
2050,3,415,5
2050,3,360,5
2050,3,215,8
2050,3,290,6
2050,3,275,6
2060,1,415,3
2060,1,360,3
2060,1,215,4
2060,1,290,4
2060,1,275,4
2060,2,415,4
2060,2,360,4
2060,2,215,5
2060,2,290,5
2060,2,275,5
2060,3,415,5
2060,3,360,5
2060,3,215,8
2060,3,290,6
2060,3,275,6
2070,1,415,3
2070,1,360,3
2070,1,215,4
2070,1,290,4
2070,1,275,4
2070,2,415,4
2070,2,360,4
2070,2,215,5
2070,2,290,5
2070,2,275,5
2070,3,415,5
2070,3,360,5
2070,3,215,8
2070,3,290,6
2070,3,275,6
2080,1,415,3
2080,1,360,3
2080,1,215,4
2080,1,290,4
2080,1,275,4
2080,2,415,4
2080,2,360,4
2080,2,215,5
2080,2,290,5
2080,2,275,5
2080,3,415,5
2080,3,360,5
2080,3,215,8
2080,3,290,6
2080,3,275,6
2090,1,415,3
2090,1,360,3
2090,1,215,4
2090,1,290,4
2090,1,275,4
2090,2,415,4
2090,2,360,4
2090,2,215,5
2090,2,290,5
2090,2,275,5
2090,3,415,5
2090,3,360,5
2090,3,215,8
2090,3,290,6
2090,3,275,6
2100,1,415,3
2100,1,360,3
2100,1,215,4
2100,1,290,4
2100,1,275,4
2100,2,415,4
2100,2,360,4
2100,2,215,5
2100,2,290,5
2100,2,275,5
2100,3,415,5
2100,3,360,5
2100,3,215,8
2100,3,290,6
2100,3,275,6
2110,1,415,3
2110,1,360,3
2110,1,215,4
2110,1,290,4
2110,1,275,4
2110,2,415,4
2110,2,360,4
2110,2,215,5
2110,2,290,5
2110,2,275,5
2110,3,415,5
2110,3,360,5
2110,3,215,8
2110,3,290,6
2110,3,275,6
2120,1,415,3
2120,1,360,3
2120,1,215,4
2120,1,290,4
2120,1,275,4
2120,2,415,4
2120,2,360,4
2120,2,215,6
2120,2,290,5
2120,2,275,5
2120,3,415,5
2120,3,360,5
2120,3,215,8
2120,3,290,6
2120,3,275,6
2130,1,415,3
2130,1,360,3
2130,1,215,4
2130,1,290,4
2130,1,275,4
2130,2,415,4
2130,2,360,4
2130,2,215,6
2130,2,290,5
2130,2,275,5
2130,3,415,5
2130,3,360,5
2130,3,215,8
2130,3,290,6
2130,3,275,6
2140,1,415,3
2140,1,360,3
2140,1,215,4
2140,1,290,4
