F,FoS,Sy,d
590,3,450,3.5
590,3,600,3
590,3,650,3
590,3,940,2.5
590,3,1100,2.5
600,0.1,450,2
600,0.1,600,2
600,0.1,650,2
600,0.1,940,2
600,0.1,1100,2
600,0.5,450,2
600,0.5,600,2
600,0.5,650,2
600,0.5,940,2
600,0.5,1100,2
600,0.9,450,2
600,0.9,600,2
600,0.9,650,2
600,0.9,940,2
600,0.9,1100,2
600,1,450,2
600,1,600,2
600,1,650,2
600,1,940,2
600,1,1100,2
600,2,450,3
600,2,600,2.5
600,2,650,2.5
600,2,940,2
600,2,1100,2
600,3,450,3.5
600,3,600,3
600,3,650,3
600,3,940,2.5
600,3,1100,2.5
610,0.1,450,2
610,0.1,600,2
610,0.1,650,2
610,0.1,940,2
610,0.1,1100,2
610,0.5,450,2
610,0.5,600,2
610,0.5,650,2
610,0.5,940,2
610,0.5,1100,2
610,0.9,450,2
610,0.9,600,2
610,0.9,650,2
610,0.9,940,2
610,0.9,1100,2
610,1,450,2
610,1,600,2
610,1,650,2
610,1,940,2
610,1,1100,2
610,2,450,3
610,2,600,2.5
610,2,650,2.5
610,2,940,2
610,2,1100,2
610,3,450,3.5
610,3,600,3
610,3,650,3
610,3,940,2.5
610,3,1100,2.5
620,0.1,450,2
620,0.1,600,2
620,0.1,650,2
620,0.1,940,2
620,0.1,1100,2
620,0.5,450,2
620,0.5,600,2
620,0.5,650,2
620,0.5,940,2
620,0.5,1100,2
620,0.9,450,2
620,0.9,600,2
620,0.9,650,2
620,0.9,940,2
620,0.9,1100,2
620,1,450,2
620,1,600,2
620,1,650,2
620,1,940,2
620,1,1100,2
620,2,450,3
620,2,600,2.5
620,2,650,2.5
620,2,940,2
620,2,1100,2
620,3,450,3.5
620,3,600,3
620,3,650,3
620,3,940,2.5
620,3,1100,2.5
630,0.1,450,2
630,0.1,600,2
630,0.1,650,2
630,0.1,940,2
630,0.1,1100,2
630,0.5,450,2
630,0.5,600,2
630,0.5,650,2
630,0.5,940,2
630,0.5,1100,2
630,0.9,450,2
630,0.9,600,2
630,0.9,650,2
630,0.9,940,2
630,0.9,1100,2
630,1,450,2
630,1,600,2
630,1,650,2
630,1,940,2
630,1,1100,2
630,2,450,3
630,2,600,2.5
630,2,650,2.5
630,2,940,2
630,2,1100,2
630,3,450,3.5
630,3,600,3
630,3,650,3
630,3,940,2.5
630,3,1100,2.5
640,0.1,450,2
640,0.1,600,2
640,0.1,650,2
640,0.1,940,2
640,0.1,1100,2
640,0.5,450,2
640,0.5,600,2
640,0.5,650,2
640,0.5,940,2
640,0.5,1100,2
640,0.9,450,2
640,0.9,600,2
640,0.9,650,2
640,0.9,940,2
640,0.9,1100,2
640,1,450,2
640,1,600,2
640,1,650,2
640,1,940,2
640,1,1100,2
640,2,450,3
640,2,600,2.5
640,2,650,2.5
640,2,940,2
640,2,1100,2
640,3,450,3.5
640,3,600,3
640,3,650,3
640,3,940,2.5
640,3,1100,2.5
650,0.1,450,2
650,0.1,600,2
650,0.1,650,2
650,0.1,940,2
650,0.1,1100,2
650,0.5,450,2
650,0.5,600,2
650,0.5,650,2
650,0.5,940,2
650,0.5,1100,2
650,0.9,450,2
650,0.9,600,2
650,0.9,650,2
650,0.9,940,2
650,0.9,1100,2
650,1,450,2
650,1,600,2
650,1,650,2
650,1,940,2
650,1,1100,2
650,2,450,3
650,2,600,2.5
650,2,650,2.5
650,2,940,2
650,2,1100,2
650,3,450,3.5
650,3,600,3
650,3,650,3
650,3,940,2.5
650,3,1100,2.5
660,0.1,450,2
660,0.1,600,2
660,0.1,650,2
660,0.1,940,2
660,0.1,1100,2
660,0.5,450,2
660,0.5,600,2
660,0.5,650,2
660,0.5,940,2
660,0.5,1100,2
660,0.9,450,2
660,0.9,600,2
660,0.9,650,2
660,0.9,940,2
660,0.9,1100,2
660,1,450,2
660,1,600,2
660,1,650,2
660,1,940,2
660,1,1100,2
660,2,450,3
660,2,600,2.5
660,2,650,2.5
660,2,940,2
660,2,1100,2
660,3,450,3.5
660,3,600,3
660,3,650,3
660,3,940,2.5
660,3,1100,2.5
670,0.1,450,2
670,0.1,600,2
670,0.1,650,2
670,0.1,940,2
670,0.1,1100,2
670,0.5,450,2
670,0.5,600,2
670,0.5,650,2
670,0.5,940,2
670,0.5,1100,2
670,0.9,450,2
670,0.9,600,2
670,0.9,650,2
670,0.9,940,2
670,0.9,1100,2
670,1,450,2
670,1,600,2
670,1,650,2
670,1,940,2
670,1,1100,2
670,2,450,3
670,2,600,2.5
670,2,650,2.5
670,2,940,2
670,2,1100,2
670,3,450,3.5
670,3,600,3
670,3,650,3
670,3,940,2.5
670,3,1100,2.5
680,0.1,450,2
680,0.1,600,2
680,0.1,650,2
680,0.1,940,2
680,0.1,1100,2
680,0.5,450,2
680,0.5,600,2
680,0.5,650,2
680,0.5,940,2
680,0.5,1100,2
680,0.9,450,2
680,0.9,600,2
680,0.9,650,2
680,0.9,940,2
680,0.9,1100,2
680,1,450,2
680,1,600,2
680,1,650,2
680,1,940,2
680,1,1100,2
680,2,450,3
680,2,600,2.5
680,2,650,2.5
680,2,940,2
680,2,1100,2
680,3,450,3.5
680,3,600,3
680,3,650,3
680,3,940,2.5
680,3,1100,2.5
690,0.1,450,2
690,0.1,600,2
690,0.1,650,2
690,0.1,940,2
690,0.1,1100,2
690,0.5,450,2
690,0.5,600,2
690,0.5,650,2
690,0.5,940,2
690,0.5,1100,2
690,0.9,450,2
690,0.9,600,2
690,0.9,650,2
690,0.9,940,2
690,0.9,1100,2
690,1,450,2
690,1,600,2
690,1,650,2
690,1,940,2
690,1,1100,2
690,2,450,3
690,2,600,2.5
690,2,650,2.5
690,2,940,2
690,2,1100,2
690,3,450,3.5
690,3,600,3
690,3,650,3
690,3,940,2.5
690,3,1100,2.5
700,0.1,450,2
700,0.1,600,2
700,0.1,650,2
700,0.1,940,2
700,0.1,1100,2
700,0.5,450,2
700,0.5,600,2
700,0.5,650,2
700,0.5,940,2
700,0.5,1100,2
700,0.9,450,2
700,0.9,600,2
700,0.9,650,2
700,0.9,940,2
700,0.9,1100,2
700,1,450,2
700,1,600,2
700,1,650,2
700,1,940,2
700,1,1100,2
700,2,450,3
700,2,600,2.5
700,2,650,2.5
700,2,940,2
700,2,1100,2
700,3,450,3.5
700,3,600,3
700,3,650,3
700,3,940,2.5
700,3,1100,2.5
710,0.1,450,2
710,0.1,600,2
710,0.1,650,2
710,0.1,940,2
710,0.1,1100,2
710,0.5,450,2
710,0.5,600,2
710,0.5,650,2
710,0.5,940,2
710,0.5,1100,2
710,0.9,450,2
710,0.9,600,2
710,0.9,650,2
710,0.9,940,2
710,0.9,1100,2
710,1,450,2.5
710,1,600,2
710,1,650,2
710,1,940,2
710,1,1100,2
710,2,450,3
710,2,600,2.5
710,2,650,2.5
710,2,940,2
710,2,1100,2
710,3,450,3.5
710,3,600,3.5
710,3,650,3
710,3,940,2.5
710,3,1100,2.5
720,0.1,450,2
720,0.1,600,2
720,0.1,650,2
720,0.1,940,2
720,0.1,1100,2
720,0.5,450,2
720,0.5,600,2
720,0.5,650,2
720,0.5,940,2
720,0.5,1100,2
720,0.9,450,2
720,0.9,600,2
720,0.9,650,2
720,0.9,940,2
720,0.9,1100,2
720,1,450,2.5
720,1,600,2
720,1,650,2
720,1,940,2
720,1,1100,2
720,2,450,3
720,2,600,2.5
720,2,650,2.5
720,2,940,2
720,2,1100,2
720,3,450,3.5
720,3,600,3.5
720,3,650,3
720,3,940,2.5
720,3,1100,2.5
730,0.1,450,2
730,0.1,600,2
730,0.1,650,2
730,0.1,940,2
730,0.1,1100,2
730,0.5,450,2
730,0.5,600,2
730,0.5,650,2
730,0.5,940,2
730,0.5,1100,2
730,0.9,450,2
730,0.9,600,2
730,0.9,650,2
730,0.9,940,2
730,0.9,1100,2
730,1,450,2.5
730,1,600,2
730,1,650,2
730,1,940,2
730,1,1100,2
730,2,450,3
730,2,600,2.5
730,2,650,2.5
730,2,940,2
730,2,1100,2
730,3,450,4
730,3,600,3.5
730,3,650,3
730,3,940,2.5
730,3,1100,2.5
740,0.1,450,2
740,0.1,600,2
740,0.1,650,2
740,0.1,940,2
740,0.1,1100,2
740,0.5,450,2
740,0.5,600,2
740,0.5,650,2
740,0.5,940,2
740,0.5,1100,2
740,0.9,450,2
740,0.9,600,2
740,0.9,650,2
740,0.9,940,2
740,0.9,1100,2
740,1,450,2.5
740,1,600,2
740,1,650,2
740,1,940,2
740,1,1100,2
740,2,450,3
740,2,600,3
740,2,650,2.5
740,2,940,2.5
740,2,1100,2
740,3,450,4
740,3,600,3.5
740,3,650,3
740,3,940,2.5
740,3,1100,2.5
750,0.1,450,2
750,0.1,600,2
750,0.1,650,2
750,0.1,940,2
750,0.1,1100,2
750,0.5,450,2
750,0.5,600,2
750,0.5,650,2
750,0.5,940,2
750,0.5,1100,2
750,0.9,450,2
750,0.9,600,2
750,0.9,650,2
750,0.9,940,2
750,0.9,1100,2
750,1,450,2.5
750,1,600,2
750,1,650,2
750,1,940,2
750,1,1100,2
750,2,450,3
750,2,600,3
750,2,650,2.5
750,2,940,2.5
750,2,1100,2
750,3,450,4
750,3,600,3.5
750,3,650,3
750,3,940,2.5
750,3,1100,2.5
760,0.1,450,2
760,0.1,600,2
760,0.1,650,2
760,0.1,940,2
760,0.1,1100,2
760,0.5,450,2
760,0.5,600,2
760,0.5,650,2
760,0.5,940,2
760,0.5,1100,2
760,0.9,450,2
760,0.9,600,2
760,0.9,650,2
760,0.9,940,2
760,0.9,1100,2
760,1,450,2.5
760,1,600,2
760,1,650,2
760,1,940,2
760,1,1100,2
760,2,450,3
760,2,600,3
760,2,650,2.5
760,2,940,2.5
760,2,1100,2
760,3,450,4
760,3,600,3.5
760,3,650,3
760,3,940,2.5
760,3,1100,2.5
770,0.1,450,2
770,0.1,600,2
770,0.1,650,2
770,0.1,940,2
770,0.1,1100,2
770,0.5,450,2
770,0.5,600,2
770,0.5,650,2
770,0.5,940,2
770,0.5,1100,2
770,0.9,450,2
770,0.9,600,2
770,0.9,650,2
770,0.9,940,2
770,0.9,1100,2
770,1,450,2.5
770,1,600,2
770,1,650,2
770,1,940,2
770,1,1100,2
770,2,450,3
770,2,600,3
770,2,650,2.5
770,2,940,2.5
770,2,1100,2
770,3,450,4
770,3,600,3.5
770,3,650,3.5
770,3,940,3
770,3,1100,2.5
780,0.1,450,2
780,0.1,600,2
780,0.1,650,2
780,0.1,940,2
780,0.1,1100,2
780,0.5,450,2
780,0.5,600,2
780,0.5,650,2
780,0.5,940,2
780,0.5,1100,2
780,0.9,450,2
780,0.9,600,2
780,0.9,650,2
780,0.9,940,2
780,0.9,1100,2
780,1,450,2.5
780,1,600,2
780,1,650,2
780,1,940,2
780,1,1100,2
780,2,450,3
780,2,600,3
780,2,650,2.5
780,2,940,2.5
780,2,1100,2
780,3,450,4
780,3,600,3.5
780,3,650,3.5
780,3,940,3
780,3,1100,2.5
790,0.1,450,2
790,0.1,600,2
790,0.1,650,2
790,0.1,940,2
790,0.1,1100,2
790,0.5,450,2
790,0.5,600,2
790,0.5,650,2
790,0.5,940,2
790,0.5,1100,2
790,0.9,450,2
790,0.9,600,2
790,0.9,650,2
790,0.9,940,2
790,0.9,1100,2
790,1,450,2.5
790,1,600,2
790,1,650,2
790,1,940,2
790,1,1100,2
790,2,450,3
790,2,600,3
790,2,650,2.5
790,2,940,2.5
790,2,1100,2
790,3,450,4
790,3,600,3.5
790,3,650,3.5
790,3,940,3
790,3,1100,2.5
800,0.1,450,2
800,0.1,600,2
800,0.1,650,2
800,0.1,940,2
800,0.1,1100,2
800,0.5,450,2
800,0.5,600,2
800,0.5,650,2
800,0.5,940,2
800,0.5,1100,2
800,0.9,450,2
800,0.9,600,2
800,0.9,650,2
800,0.9,940,2
800,0.9,1100,2
800,1,450,2.5
800,1,600,2
800,1,650,2
800,1,940,2
800,1,1100,2
800,2,450,3.5
800,2,600,3
800,2,650,3
800,2,940,2.5
800,2,1100,2
800,3,450,4
800,3,600,3.5
800,3,650,3.5
800,3,940,3
800,3,1100,2.5
810,0.1,450,2
810,0.1,600,2
810,0.1,650,2
810,0.1,940,2
810,0.1,1100,2
810,0.5,450,2
810,0.5,600,2
810,0.5,650,2
810,0.5,940,2
810,0.5,1100,2
810,0.9,450,2
810,0.9,600,2
810,0.9,650,2
810,0.9,940,2
810,0.9,1100,2
810,1,450,2.5
810,1,600,2
810,1,650,2
810,1,940,2
810,1,1100,2
810,2,450,3.5
810,2,600,3
810,2,650,3
810,2,940,2.5
810,2,1100,2
810,3,450,4
810,3,600,3.5
810,3,650,3.5
810,3,940,3
810,3,1100,2.5
820,0.1,450,2
820,0.1,600,2
820,0.1,650,2
820,0.1,940,2
820,0.1,1100,2
820,0.5,450,2
820,0.5,600,2
820,0.5,650,2
820,0.5,940,2
820,0.5,1100,2
820,0.9,450,2
820,0.9,600,2
820,0.9,650,2
820,0.9,940,2
820,0.9,1100,2
820,1,450,2.5
820,1,600,2
820,1,650,2
820,1,940,2
820,1,1100,2
820,2,450,3.5
820,2,600,3
820,2,650,3
820,2,940,2.5
820,2,1100,2
820,3,450,4
820,3,600,3.5
820,3,650,3.5
820,3,940,3
820,3,1100,2.5
830,0.1,450,2
830,0.1,600,2
830,0.1,650,2
830,0.1,940,2
830,0.1,1100,2
830,0.5,450,2
830,0.5,600,2
830,0.5,650,2
830,0.5,940,2
830,0.5,1100,2
830,0.9,450,2
830,0.9,600,2
830,0.9,650,2
830,0.9,940,2
830,0.9,1100,2
830,1,450,2.5
830,1,600,2
830,1,650,2
830,1,940,2
830,1,1100,2
830,2,450,3.5
830,2,600,3
830,2,650,3
830,2,940,2.5
830,2,1100,2
830,3,450,4
830,3,600,3.5
830,3,650,3.5
830,3,940,3
830,3,1100,2.5
840,0.1,450,2
840,0.1,600,2
840,0.1,650,2
840,0.1,940,2
840,0.1,1100,2
840,0.5,450,2
840,0.5,600,2
840,0.5,650,2
840,0.5,940,2
840,0.5,1100,2
840,0.9,450,2
840,0.9,600,2
840,0.9,650,2
840,0.9,940,2
840,0.9,1100,2
840,1,450,2.5
840,1,600,2
840,1,650,2
840,1,940,2
840,1,1100,2
840,2,450,3.5
840,2,600,3
840,2,650,3
840,2,940,2.5
840,2,1100,2
840,3,450,4
840,3,600,3.5
840,3,650,3.5
840,3,940,3
840,3,1100,2.5
850,0.1,450,2
850,0.1,600,2
850,0.1,650,2
850,0.1,940,2
850,0.1,1100,2
850,0.5,450,2
850,0.5,600,2
850,0.5,650,2
850,0.5,940,2
850,0.5,1100,2
850,0.9,450,2
850,0.9,600,2
850,0.9,650,2
850,0.9,940,2
850,0.9,1100,2
850,1,450,2.5
850,1,600,2
850,1,650,2
850,1,940,2
850,1,1100,2
850,2,450,3.5
850,2,600,3
850,2,650,3
850,2,940,2.5
850,2,1100,2
850,3,450,4
850,3,600,3.5
850,3,650,3.5
850,3,940,3
850,3,1100,2.5
860,0.1,450,2
860,0.1,600,2
860,0.1,650,2
860,0.1,940,2
860,0.1,1100,2
860,0.5,450,2
860,0.5,600,2
860,0.5,650,2
860,0.5,940,2
860,0.5,1100,2
860,0.9,450,2
860,0.9,600,2
860,0.9,650,2
860,0.9,940,2
860,0.9,1100,2
860,1,450,2.5
860,1,600,2
860,1,650,2
860,1,940,2
860,1,1100,2
860,2,450,3.5
860,2,600,3
860,2,650,3
860,2,940,2.5
860,2,1100,2
860,3,450,4
860,3,600,3.5
860,3,650,3.5
860,3,940,3
860,3,1100,2.5
870,0.1,450,2
870,0.1,600,2
870,0.1,650,2
870,0.1,940,2
870,0.1,1100,2
870,0.5,450,2
870,0.5,600,2
870,0.5,650,2
870,0.5,940,2
870,0.5,1100,2
870,0.9,450,2
870,0.9,600,2
870,0.9,650,2
870,0.9,940,2
870,0.9,1100,2
870,1,450,2.5
870,1,600,2
870,1,650,2
870,1,940,2
870,1,1100,2
870,2,450,3.5
870,2,600,3
870,2,650,3
870,2,940,2.5
870,2,1100,2.5
870,3,450,4
870,3,600,3.5
870,3,650,3.5
870,3,940,3
870,3,1100,2.5
880,0.1,450,2
880,0.1,600,2
880,0.1,650,2
880,0.1,940,2
880,0.1,1100,2
880,0.5,450,2
880,0.5,600,2
880,0.5,650,2
880,0.5,940,2
880,0.5,1100,2
880,0.9,450,2
880,0.9,600,2
880,0.9,650,2
880,0.9,940,2
880,0.9,1100,2
880,1,450,2.5
880,1,600,2
880,1,650,2
880,1,940,2
880,1,1100,2
880,2,450,3.5
880,2,600,3
880,2,650,3
880,2,940,2.5
880,2,1100,2.5
880,3,450,4
880,3,600,3.5
880,3,650,3.5
880,3,940,3
880,3,1100,2.5
890,0.1,450,2
890,0.1,600,2
890,0.1,650,2
890,0.1,940,2
890,0.1,1100,2
890,0.5,450,2
890,0.5,600,2
890,0.5,650,2
890,0.5,940,2
890,0.5,1100,2
890,0.9,450,2
890,0.9,600,2
890,0.9,650,2
890,0.9,940,2
890,0.9,1100,2
890,1,450,2.5
890,1,600,2
890,1,650,2
890,1,940,2
890,1,1100,2
890,2,450,3.5
890,2,600,3
890,2,650,3
890,2,940,2.5
890,2,1100,2.5
890,3,450,4
890,3,600,3.5
890,3,650,3.5
890,3,940,3
890,3,1100,2.5
900,0.1,450,2
900,0.1,600,2
900,0.1,650,2
900,0.1,940,2
900,0.1,1100,2
900,0.5,450,2
900,0.5,600,2
900,0.5,650,2
900,0.5,940,2
900,0.5,1100,2
900,0.9,450,2
900,0.9,600,2
900,0.9,650,2
900,0.9,940,2
900,0.9,1100,2
900,1,450,2.5
900,1,600,2
900,1,650,2
900,1,940,2
900,1,1100,2
900,2,450,3.5
900,2,600,3
900,2,650,3
900,2,940,2.5
900,2,1100,2.5
900,3,450,4
900,3,600,3.5
900,3,650,3.5
900,3,940,3
900,3,1100,3
910,0.1,450,2
910,0.1,600,2
910,0.1,650,2
910,0.1,940,2
910,0.1,1100,2
910,0.5,450,2
910,0.5,600,2
910,0.5,650,2
910,0.5,940,2
910,0.5,1100,2
910,0.9,450,2
910,0.9,600,2
910,0.9,650,2
910,0.9,940,2
910,0.9,1100,2
910,1,450,2.5
910,1,600,2
910,1,650,2
910,1,940,2
910,1,1100,2
910,2,450,3.5
910,2,600,3
910,2,650,3
910,2,940,2.5
910,2,1100,2.5
910,3,450,4
910,3,600,3.5
910,3,650,3.5
910,3,940,3
910,3,1100,3
920,0.1,450,2
920,0.1,600,2
920,0.1,650,2
920,0.1,940,2
920,0.1,1100,2
920,0.5,450,2
920,0.5,600,2
920,0.5,650,2
920,0.5,940,2
920,0.5,1100,2
920,0.9,450,2
920,0.9,600,2
920,0.9,650,2
920,0.9,940,2
920,0.9,1100,2
920,1,450,2.5
920,1,600,2
920,1,650,2
920,1,940,2
920,1,1100,2
920,2,450,3.5
920,2,600,3
920,2,650,3
920,2,940,2.5
920,2,1100,2.5
920,3,450,4
920,3,600,3.5
920,3,650,3.5
920,3,940,3
920,3,1100,3
930,0.1,450,2
930,0.1,600,2
930,0.1,650,2
930,0.1,940,2
930,0.1,1100,2
930,0.5,450,2
930,0.5,600,2
930,0.5,650,2
930,0.5,940,2
930,0.5,1100,2
930,0.9,450,2
930,0.9,600,2
930,0.9,650,2
930,0.9,940,2
930,0.9,1100,2
930,1,450,2.5
930,1,600,2
930,1,650,2
930,1,940,2
930,1,1100,2
930,2,450,3.5
930,2,600,3
930,2,650,3
930,2,940,2.5
930,2,1100,2.5
930,3,450,4
930,3,600,3.5
930,3,650,3.5
930,3,940,3
930,3,1100,3
940,0.1,450,2
940,0.1,600,2
940,0.1,650,2
940,0.1,940,2
940,0.1,1100,2
940,0.5,450,2
940,0.5,600,2
940,0.5,650,2
940,0.5,940,2
940,0.5,1100,2
940,0.9,450,2
940,0.9,600,2
940,0.9,650,2
940,0.9,940,2
940,0.9,1100,2
940,1,450,2.5
940,1,600,2
940,1,650,2
940,1,940,2
940,1,1100,2
940,2,450,3.5
940,2,600,3
940,2,650,3
940,2,940,2.5
940,2,1100,2.5
940,3,450,4
940,3,600,3.5
940,3,650,3.5
940,3,940,3
940,3,1100,3
950,0.1,450,2
950,0.1,600,2
950,0.1,650,2
950,0.1,940,2
950,0.1,1100,2
950,0.5,450,2
950,0.5,600,2
950,0.5,650,2
950,0.5,940,2
950,0.5,1100,2
950,0.9,450,2
950,0.9,600,2
950,0.9,650,2
950,0.9,940,2
950,0.9,1100,2
950,1,450,2.5
950,1,600,2.5
950,1,650,2
950,1,940,2
950,1,1100,2
950,2,450,3.5
950,2,600,3
950,2,650,3
950,2,940,2.5
950,2,1100,2.5
950,3,450,5
950,3,600,3.5
950,3,650,3.5
950,3,940,3
950,3,1100,3
960,0.1,450,2
960,0.1,600,2
960,0.1,650,2
960,0.1,940,2
960,0.1,1100,2
960,0.5,450,2
960,0.5,600,2
960,0.5,650,2
960,0.5,940,2
960,0.5,1100,2
960,0.9,450,2
960,0.9,600,2
960,0.9,650,2
960,0.9,940,2
960,0.9,1100,2
960,1,450,2.5
960,1,600,2.5
960,1,650,2
960,1,940,2
960,1,1100,2
960,2,450,3.5
960,2,600,3
960,2,650,3
960,2,940,2.5
960,2,1100,2.5
960,3,450,5
960,3,600,3.5
960,3,650,3.5
960,3,940,3
960,3,1100,3
970,0.1,450,2
970,0.1,600,2
970,0.1,650,2
970,0.1,940,2
970,0.1,1100,2
970,0.5,450,2
970,0.5,600,2
970,0.5,650,2
970,0.5,940,2
970,0.5,1100,2
970,0.9,450,2
970,0.9,600,2
970,0.9,650,2
970,0.9,940,2
970,0.9,1100,2
970,1,450,2.5
970,1,600,2.5
970,1,650,2
970,1,940,2
970,1,1100,2
970,2,450,3.5
970,2,600,3
970,2,650,3
970,2,940,2.5
970,2,1100,2.5
970,3,450,5
970,3,600,4
970,3,650,3.5
970,3,940,3
970,3,1100,3
980,0.1,450,2
980,0.1,600,2
980,0.1,650,2
980,0.1,940,2
980,0.1,1100,2
980,0.5,450,2
980,0.5,600,2
980,0.5,650,2
980,0.5,940,2
980,0.5,1100,2
980,0.9,450,2
980,0.9,600,2
980,0.9,650,2
980,0.9,940,2
980,0.9,1100,2
980,1,450,2.5
980,1,600,2.5
980,1,650,2
980,1,940,2
980,1,1100,2
980,2,450,3.5
980,2,600,3
980,2,650,3
980,2,940,2.5
980,2,1100,2.5
980,3,450,5
980,3,600,4
980,3,650,3.5
980,3,940,3
980,3,1100,3
990,0.1,450,2
990,0.1,600,2
990,0.1,650,2
990,0.1,940,2
990,0.1,1100,2
990,0.5,450,2
990,0.5,600,2
990,0.5,650,2
990,0.5,940,2
990,0.5,1100,2
990,0.9,450,2
990,0.9,600,2
990,0.9,650,2
990,0.9,940,2
990,0.9,1100,2
990,1,450,2.5
990,1,600,2.5
990,1,650,2
990,1,940,2
990,1,1100,2
990,2,450,3.5
990,2,600,3
990,2,650,3
990,2,940,2.5
990,2,1100,2.5
990,3,450,5
990,3,600,4
990,3,650,3.5
990,3,940,3
990,3,1100,3
1000,0.1,450,2
1000,0.1,600,2
1000,0.1,650,2
1000,0.1,940,2
1000,0.1,1100,2
1000,0.5,450,2
1000,0.5,600,2
1000,0.5,650,2
1000,0.5,940,2
1000,0.5,1100,2
1000,0.9,450,2.5
1000,0.9,600,2
1000,0.9,650,2
1000,0.9,940,2
1000,0.9,1100,2
1000,1,450,2.5
1000,1,600,2.5
1000,1,650,2
1000,1,940,2
1000,1,1100,2
1000,2,450,3.5
1000,2,600,3
1000,2,650,3
1000,2,940,2.5
1000,2,1100,2.5
1000,3,450,5
1000,3,600,4
1000,3,650,3.5
1000,3,940,3
1000,3,1100,3
1010,0.1,450,2
1010,0.1,600,2
1010,0.1,650,2
1010,0.1,940,2
1010,0.1,1100,2
1010,0.5,450,2
1010,0.5,600,2
1010,0.5,650,2
1010,0.5,940,2
1010,0.5,1100,2
1010,0.9,450,2.5
1010,0.9,600,2
1010,0.9,650,2
1010,0.9,940,2
1010,0.9,1100,2
1010,1,450,2.5
1010,1,600,2.5
1010,1,650,2
1010,1,940,2
1010,1,1100,2
1010,2,450,3.5
1010,2,600,3
1010,2,650,3
1010,2,940,2.5
1010,2,1100,2.5
1010,3,450,5
1010,3,600,4
1010,3,650,3.5
1010,3,940,3
1010,3,1100,3
1020,0.1,450,2
1020,0.1,600,2
1020,0.1,650,2
1020,0.1,940,2
1020,0.1,1100,2
1020,0.5,450,2
1020,0.5,600,2
1020,0.5,650,2
1020,0.5,940,2
1020,0.5,1100,2
1020,0.9,450,2.5
1020,0.9,600,2
1020,0.9,650,2
1020,0.9,940,2
1020,0.9,1100,2
1020,1,450,2.5
1020,1,600,2.5
1020,1,650,2
1020,1,940,2
1020,1,1100,2
1020,2,450,3.5
1020,2,600,3
1020,2,650,3
1020,2,940,2.5
1020,2,1100,2.5
1020,3,450,5
1020,3,600,4
1020,3,650,3.5
1020,3,940,3
1020,3,1100,3
1030,0.1,450,2
1030,0.1,600,2
1030,0.1,650,2
1030,0.1,940,2
1030,0.1,1100,2
1030,0.5,450,2
1030,0.5,600,2
1030,0.5,650,2
1030,0.5,940,2
1030,0.5,1100,2
1030,0.9,450,2.5
1030,0.9,600,2
1030,0.9,650,2
1030,0.9,940,2
1030,0.9,1100,2
1030,1,450,2.5
1030,1,600,2.5
1030,1,650,2.5
1030,1,940,2
1030,1,1100,2
1030,2,450,3.5
1030,2,600,3
1030,2,650,3
1030,2,940,2.5
1030,2,1100,2.5
1030,3,450,5
1030,3,600,4
1030,3,650,3.5
1030,3,940,3
1030,3,1100,3
1040,0.1,450,2
1040,0.1,600,2
1040,0.1,650,2
1040,0.1,940,2
1040,0.1,1100,2
1040,0.5,450,2
1040,0.5,600,2
1040,0.5,650,2
1040,0.5,940,2
1040,0.5,1100,2
1040,0.9,450,2.5
1040,0.9,600,2
1040,0.9,650,2
1040,0.9,940,2
1040,0.9,1100,2
1040,1,450,2.5
1040,1,600,2.5
1040,1,650,2.5
1040,1,940,2
1040,1,1100,2
1040,2,450,3.5
1040,2,600,3
1040,2,650,3
1040,2,940,2.5
1040,2,1100,2.5
1040,3,450,5
1040,3,600,4
1040,3,650,3.5
1040,3,940,3
1040,3,1100,3
1050,0.1,450,2
1050,0.1,600,2
1050,0.1,650,2
1050,0.1,940,2
1050,0.1,1100,2
1050,0.5,450,2
1050,0.5,600,2
1050,0.5,650,2
1050,0.5,940,2
1050,0.5,1100,2
1050,0.9,450,2.5
1050,0.9,600,2
1050,0.9,650,2
1050,0.9,940,2
1050,0.9,1100,2
1050,1,450,2.5
1050,1,600,2.5
1050,1,650,2.5
1050,1,940,2
1050,1,1100,2
1050,2,450,3.5
1050,2,600,3
1050,2,650,3
1050,2,940,2.5
1050,2,1100,2.5
1050,3,450,5
1050,3,600,4
1050,3,650,4
1050,3,940,3
1050,3,1100,3
1060,0.1,450,2
1060,0.1,600,2
1060,0.1,650,2
1060,0.1,940,2
1060,0.1,1100,2
1060,0.5,450,2
1060,0.5,600,2
1060,0.5,650,2
1060,0.5,940,2
1060,0.5,1100,2
1060,0.9,450,2.5
1060,0.9,600,2
1060,0.9,650,2
1060,0.9,940,2
1060,0.9,1100,2
1060,1,450,2.5
1060,1,600,2.5
1060,1,650,2.5
1060,1,940,2
1060,1,1100,2
1060,2,450,3.5
1060,2,600,3
1060,2,650,3
1060,2,940,2.5
1060,2,1100,2.5
1060,3,450,5
1060,3,600,4
1060,3,650,4
1060,3,940,3
1060,3,1100,3
1070,0.1,450,2
1070,0.1,600,2
1070,0.1,650,2
1070,0.1,940,2
1070,0.1,1100,2
1070,0.5,450,2
1070,0.5,600,2
1070,0.5,650,2
1070,0.5,940,2
1070,0.5,1100,2
1070,0.9,450,2.5
1070,0.9,600,2
1070,0.9,650,2
1070,0.9,940,2
1070,0.9,1100,2
1070,1,450,2.5
